std_ymd,event_date,auth_id,user_pseudo_id,event_name,is_anonymous,learn_lang,learn_lang_cnt,lang_code,app_version,platform,platform_version,device_category,continent,country,event_timestamp,event_timestamp_w_timezone,week_cd,screen_class,previous_screen_class,use_time_msec,purchase_type,product,create_date
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695515000255040 ,1695547400255040 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514334949110 ,1695546734949110 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-28,20230928,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695892416206000 ,1695924816206000 ,97,UIViewController,null,69,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695515000297040 ,1695547400297040 ,97,PathTabPlayer,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514544551010 ,1695546944551010 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514766976010 ,1695547166976010 ,97,CollectionQuiz,null,2776,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513884848010 ,1695546284848010 ,97,CollectionQuiz,null,9644,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513872133000 ,1695546272133000 ,97,SnackPlayer,null,22455,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514837265040 ,1695547237265040 ,97,PathTab,PathTabPlayer,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514422737020 ,1695546822737020 ,97,PathTab,null,2829,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514419908010 ,1695546819908010 ,97,PathTab,PathTabPlayer,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514947943000 ,1695547347943000 ,97,CollectionQuiz,null,22921,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514989967030 ,1695547389967030 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513849677000 ,1695546249677000 ,97,PathTab,null,2897,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513849678000 ,1695546249678000 ,97,SnackPlayer,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514764200010 ,1695547164200010 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514131757040 ,1695546531757040 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-25,20230925,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695601872573020 ,1695634272573020 ,97,PathTab,MyTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514542666010 ,1695546942666010 ,97,PathTab,CollectionQuiz,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514250705070 ,1695546650705070 ,97,PathTabPlayer,null,37286,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514140163050 ,1695546540163050 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514097008020 ,1695546497008020 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-28,20230928,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695892417413000 ,1695924817413000 ,97,UIViewController,null,1207,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514131757040 ,1695546531757040 ,97,PathTab,null,1895,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514620158030 ,1695547020158030 ,97,PathTabPlayer,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513849677000 ,1695546249677000 ,97,SnackPlayer,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513755264000 ,1695546155264000 ,97,MyTab,null,37599,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514764194010 ,1695547164194010 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514925022000 ,1695547325022000 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514057189020 ,1695546457189020 ,97,RCTModalHostViewController,null,4007,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514876091000 ,1695547276091000 ,97,PathTabPlayer,null,826,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513764239000 ,1695546164239000 ,97,MyTab,null,8974,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514785017030 ,1695547185017030 ,97,PathTabPlayer,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514985475030 ,1695547385475030 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514544542010 ,1695546944542010 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513983321000 ,1695546383321000 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514383642000 ,1695546783642000 ,97,PathTab,null,3026,null,null,2023-10-08
2023-09-25,20230925,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695601863334000 ,1695634263334000 ,97,UIViewController,null,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514882674000 ,1695547282674000 ,97,PathTab,PathTabPlayer,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514312990090 ,1695546712990090 ,97,SnackPlayer,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514498333040 ,1695546898333040 ,97,SnackPlayer,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513952142000 ,1695546352142000 ,97,RCTModalHostViewController,PathTabPlayer,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513892659000 ,1695546292659000 ,97,PathTab,CollectionQuiz,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514662085050 ,1695547062085050 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514884247000 ,1695547284247000 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514053183010 ,1695546453183010 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-25,20230925,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695601872573020 ,1695634272573020 ,97,MyTab,null,2606,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514688537050 ,1695547088537050 ,97,PathTab,CollectionQuiz,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514688540050 ,1695547088540050 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514383642000 ,1695546783642000 ,97,PathTabPlayer,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514129862040 ,1695546529862040 ,97,PathTab,CollectionQuiz,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514785017030 ,1695547185017030 ,97,PathTab,null,2137,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513953673000 ,1695546353673000 ,97,RCTModalHostViewController,null,1531,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513892659000 ,1695546292659000 ,97,CollectionQuiz,null,5182,null,null,2023-10-08
2023-09-25,20230925,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695601884919000 ,1695634284919000 ,97,PathTabPlayer,null,217,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514965102020 ,1695547365102020 ,97,SnackPlayer,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514762147000 ,1695547162147000 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514492117030 ,1695546892117030 ,97,CollectionQuiz,null,28304,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514923510000 ,1695547323510000 ,97,CollectionQuiz,null,17690,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514536825000 ,1695546936825000 ,97,PathTab,SnackPlayer,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514288285090 ,1695546688285090 ,97,PathTab,null,2527,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514053181010 ,1695546453181010 ,97,PathTab,CollectionQuiz,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514463813030 ,1695546863813030 ,97,PathTab,null,2643,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514923511000 ,1695547323511000 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514704218060 ,1695547104218060 ,97,CollectionQuiz,null,13185,null,null,2023-10-08
2023-09-25,20230925,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695601884077000 ,1695634284077000 ,97,PathTabPlayer,null,6708,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514538914000 ,1695546938914000 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514312994100 ,1695546712994100 ,97,SnackPlayer,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514115116030 ,1695546515116030 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514140236050 ,1695546540236050 ,97,PathTabPlayer,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514769786020 ,1695547169786020 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514552892020 ,1695546952892020 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514309297090 ,1695546709297090 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-25,20230925,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695601864454000 ,1695634264454000 ,97,RCTModalHostViewController,MyTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513846780000 ,1695546246780000 ,97,CollectionQuiz,null,76203,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514099631030 ,1695546499631030 ,97,SnackPlayer,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514542667010 ,1695546942667010 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514538920000 ,1695546938920000 ,97,CollectionQuiz,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513980194000 ,1695546380194000 ,97,UIViewController,null,2630,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513875204010 ,1695546275204010 ,97,PathTab,null,3071,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513755264000 ,1695546155264000 ,97,MyTab,MyTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_visit,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514768136020 ,1695547168136020 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-25,20230925,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695601877369020 ,1695634277369020 ,97,PathTabPlayer,PathTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695513875198010 ,1695546275198010 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-25,20230925,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695601864353000 ,1695634264353000 ,97,MyTab,HomeTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514312990090 ,1695546712990090 ,97,PathTab,null,3694,null,null,2023-10-08
2023-09-25,20230925,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695601868542010 ,1695634268542010 ,97,RCTModalHostViewController,HomeTab,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514357843120 ,1695546757843120 ,97,PathTabPlayer,null,20553,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514328297100 ,1695546728297100 ,97,SnackPlayer,null,15307,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,screen_view,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514309296090 ,1695546709296090 ,97,PathTab,CollectionQuiz,null,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514764200010 ,1695547164200010 ,97,PathTab,null,2054,null,null,2023-10-08
2023-09-24,20230924,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,path_tab_step_click,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695514131751040 ,1695546531751040 ,97,PathTab,null,null,CAKE_COUPON,PLUS,2023-10-08
2023-09-25,20230925,JHRdQdJWQrmH65m7odosVw,A47B8EBAE6074EB18D9D287829E0233A,user_engagement,0,ko,1,en,5.5.1,IOS,iOS 16.6.1,mobile,Asia,South Korea,1695601869966010 ,1695634269966010 ,97,RCTModalHostViewController,null,1581,null,null,2023-10-08
